view,theta_deg,gt_P11,gt_P12,gt_P13,gt_P14,gt_P21,gt_P22,gt_P23,gt_P24,gt_P31,gt_P32,gt_P33,gt_P34,unregularized_P11,unregularized_P12,unregularized_P13,unregularized_P14,unregularized_P21,unregularized_P22,unregularized_P23,unregularized_P24,unregularized_P31,unregularized_P32,unregularized_P33,unregularized_P34,intrinsic001_P11,intrinsic001_P12,intrinsic001_P13,intrinsic001_P14,intrinsic001_P21,intrinsic001_P22,intrinsic001_P23,intrinsic001_P24,intrinsic001_P31,intrinsic001_P32,intrinsic001_P33,intrinsic001_P34
327,22.00000000000003,1041.4066523897766,-0.04464486917698095,627.7665552195542,146613.7648920375,-47.43693351613407,1201.1348561313353,124.70618943695821,108426.88834832796,-0.3697755527366984,0.010076174009675318,0.9290664730338707,750.2398772466601,1040.9207209801548,-1.2380105790386036,628.7182282648697,146638.3203224255,-46.68623103634955,1200.6359224427013,125.82076356879242,108403.60360688162,-0.3687523109204273,0.00879901414483983,0.9294860464476717,750.1270352813115,1042.0967228582542,-1.3075016939137312,627.6066419355715,146635.66077287425,-46.071094839487344,1201.5607000426794,125.20036130936468,108395.19491814855,-0.36886906811279363,0.010334029942648535,0.929423917496609,750.521122375525
328,22.40366972477065,1036.9295321731486,-1.0545299627417821,635.138627557407,146638.72278391756,-47.447242113808805,1201.1163366590145,124.85296057059979,108407.1739358478,-0.37633010740042716,0.009964714336546974,0.9264320561877024,750.2938008298588,1036.6438631625608,-1.9060678612564124,635.8094738659371,146681.06995559827,-46.9496357518394,1200.6616762932142,125.80020966836241,108401.48615007957,-0.37506393489465933,0.008759838972374511,0.926957555642389,750.1900827298845,1037.6452004704718,-1.1249532014392942,634.9558939429822,146674.9129412524,-47.084012024762,1201.5763428294233,124.74186709698535,108409.46995944278,-0.3754184911471167,0.010397162586474445,0.9267970951157393,750.5353546766491
329,22.807339449541274,1032.3981214211392,-2.0638850597750227,642.4805728914555,146665.99825141334,-47.45808925849022,1201.0978925942673,124.99795015604161,108387.3175268764,-0.3828676216554675,0.009860485926180489,0.9237505913963928,750.3482889365831,1032.3898577325094,-3.00647129401699,642.8028957843408,146719.49504786776,-46.73881373007095,1200.7237143555287,125.84312777153781,108390.4729040635,-0.38128017092300076,0.008819441013384251,0.924417464526249,750.2773794615085,1033.1683507011812,-2.595790425746627,642.2653296090838,146701.40848498515,-46.63311838623337,1201.591937251477,125.01872443883074,108381.40790118277,-0.38192520127415347,0.010339304030997901,0.9241354010229519,750.6238517677303
330,23.211009174311926,1027.8126993102678,-3.072006468041442,649.7918257660571,146695.56777957457,-47.46991665137578,1201.0795447235712,125.14075302532072,108367.33637662388,-0.3893876166664583,0.009763665567700627,0.9210222336195242,750.4032778415117,1027.7730301231556,-3.874000870986271,650.2259261046134,146748.02537222797,-46.91758921575705,1200.7396979999228,125.96144362423694,108377.36284660731,-0.3879020654758905,0.00869816041171289,0.921659551898091,750.3539128167935,1028.6673030185068,-3.6206036048990264,649.4839738230658,146730.8514755126,-46.579694147581954,1201.602230231719,125.11723416987758,108361.14260370655,-0.38836545641526365,0.010304407593177023,0.921447823507939,750.6906944486607
331,23.614678899082577,1023.1735538352756,-4.078187601577706,657.071826670693,146727.40621412618,-47.48316670584076,1201.061313889318,125.2809647738071,108347.24777390901,-0.395889616292527,0.009674414761061047,0.9182471439709392,750.4587040112584,1022.9537245838707,-5.06501526269477,657.8444144621964,146802.15470474891,-46.98712871683555,1200.7208125564302,126.4473100703728,108369.16292179762,-0.39470281781531286,0.008343264372741799,0.9187709592429761,750.4523236436482,1024.0617246023166,-4.8057668576472,656.7292204865547,146742.7750917878,-46.417280156543065,1201.5936995738787,125.32248161815397,108335.50326608866,-0.3948483301399869,0.010227349157583564,0.9186893912062296,750.7561330445244
332,24.018348623853228,1018.4809817143176,-5.08171932935393,664.3200221375254,146761.4867707982,-47.49828255973304,1201.0432209775236,125.41818174905625,108327.06904448011,-0.4023731472075389,0.009592879624612433,0.9154254896313561,750.5145041266833,1018.4213813181815,-5.871129356679286,664.93613251571,146805.92989475245,-46.979250613269706,1200.798405441277,126.21992419253807,108342.95123108687,-0.4010423044895725,0.00854615913824089,0.9160196685517603,750.5223188317594,1019.3999220176435,-5.58501478544464,663.9460974885443,146769.24599517585,-46.61230456324328,1201.587131266188,125.34324112498456,108317.52420083393,-0.40131488639522994,0.010182211981718215,0.9158835540158711,750.8132308309281
333,24.42201834862385,1013.735288290096,-6.081890325442774,671.5358648328781,146797.7810450201,-47.515708087294406,1201.02528690258,125.55200103952218,108306.81755430777,-0.40883773901828147,0.009519190807973527,0.9125574437594497,750.5706151051229,1013.440820661746,-7.66019124628843,672.5316326441697,146879.1442139748,-46.64674491422184,1200.7341601991743,127.1488144471985,108320.68233430326,-0.40783930821379705,0.00800766815440286,0.9130186065609072,750.6498596506357,1014.6896209204014,-6.744986980300304,671.1097517518115,146815.97332856955,-46.50714142878227,1201.5593578368891,125.59619721518408,108292.69497706013,-0.40773802908094015,0.010064054454622835,0.9130434899001936,750.8798263163192
334,24.825688073394502,1008.9367874270453,-7.077987420505853,678.7188136426531,146836.25902198657,-47.53588791070414,1201.007532589061,125.68202046312923,108286.51071284903,-0.41528292438045716,0.009453463410242375,0.9096431854015985,750.6269741225585,1008.7226384309042,-8.102668128802158,679.6477740187516,146928.47288925122,-47.154502997169764,1200.7624793757236,127.03497084329945,108328.15559422997,-0.41423168520503956,0.007984602199678115,0.9101364497150446,750.7099022527183,1009.8975112482742,-7.91408339386082,678.2964806328176,146858.85568905342,-46.382958988845125,1201.5419562631691,125.82229485658613,108266.36857620455,-0.414191280976329,0.009979600637203346,0.9101351494884206,750.9524769384204
335,25.229357798165154,1004.0858014046809,-8.069295954409796,685.8683337516917,146876.8890870848,-47.55926741123859,1200.989978950587,125.80783855570219,108266.165976282,-0.4217082391123744,0.009395796903581268,0.9066828994004945,750.6835186356949,1003.8890458392959,-9.697501621531835,686.8379152059694,146972.28907438915,-46.680566217479324,1200.7808200571578,127.47295466010507,108293.98643975495,-0.42067775877740743,0.007872955455748445,0.9071759696125165,750.8293058525704,1005.1647631845636,-8.568047252968974,685.3054593190336,146877.88598744269,-46.551344355372095,1201.5690538582478,125.60701355114412,108246.04345721367,-0.4204991923123529,0.01013453831562121,0.9072363090164481,751.0091315608965
336,25.633027522935777,999.1826608072055,-9.055100129782424,692.9838967170894,146919.6380366907,-47.58629274004315,1200.97264686572,125.9290545592539,108245.80085071168,-0.4281132223062194,0.009346275062204952,0.9036767763028146,750.7401864039754,998.9565096854031,-11.024716683533732,694.0415231872777,147033.41033470555,-46.51970801842885,1200.778719882029,127.888690686639,108274.62800795562,-0.42715672845191427,0.00768857470652611,0.9041449082736902,750.9321497677447,1000.2010229655446,-9.42772782466563,692.5177614233428,146935.75271571876,-46.80163544505042,1201.5326092811345,125.82030144585133,108233.95142842892,-0.42699863735487265,0.009947228302829684,0.9041975538266919,751.0670116504962
337,26.036697247706428,994.2277044094992,-10.034683366321229,700.0649805354963,146964.4710893227,-47.61741082851118,1200.955557150921,126.04526841012937,108225.43289534554,-0.43449741643680306,0.00930496589679778,0.9006250122661501,750.7969155114981,994.0777859206864,-11.415606109383166,701.0394658367835,147056.32310956874,-47.016775435043,1200.8015947882338,127.66395896382636,108267.06661999621,-0.43347983073978247,0.007751457594463257,0.901129930280296,750.9819079811272,995.3381975253018,-10.691188830779387,699.4917004306876,146983.6408796635,-46.48963173337985,1201.5379659489693,125.96626303563164,108205.53924997665,-0.43328639939992664,0.010008519532735901,0.9012007132885604,751.145020832682
338,26.44036697247708,989.2212790596034,-11.007328655664812,707.1110697044179,147011.35189716096,-47.65306939826486,1200.9387305305372,126.15608072700674,108205.07972563914,-0.44086036746765717,0.009271921594381506,0.8975278089653992,750.8536443888576,989.3424622683748,-12.103477611684344,707.8067147410153,147094.25565928264,-47.0452467516233,1200.8988444196877,127.33940787659078,108257.74266547793,-0.43957909943732754,0.008059000050402356,0.89816772813103,751.0504862252883,990.3334675788738,-11.787299770469122,706.5512491873739,147028.1051415894,-46.40521106618892,1201.526332591704,126.12284487926104,108178.38751019732,-0.4396676294571057,0.009989274378090069,0.89810499943212,751.2178128426865
339,26.84403669724773,984.1637395578192,-11.97231891664114,714.1216552775645,147060.2425579209,-47.69371697073418,1200.92218760383,126.26109279875335,108184.7590164101,-0.44720162495439103,0.009247178463651808,0.8943853734988143,750.9103118348856,984.4393176137344,-13.610641293660528,714.6907861404716,147179.35736549995,-46.67043240722307,1200.9238117282955,127.81498543750685,108248.23289704254,-0.4457878111532378,0.007933989058887439,0.8951035019732738,751.1638081034279,985.1796965086735,-12.407213324513526,713.7034977371801,147105.98572016554,-46.90241665813281,1201.4870715335048,126.25781365452583,108183.54005175119,-0.44614831021102924,0.009793358013179257,0.8949054561430883,751.2556831391584
340,27.247706422018354,979.055448532536,-12.928937350705414,721.0962349142835,147111.10362708778,-47.73980287632848,1200.9059488090386,126.35990657213938,108164.48850492261,-0.4535207421451862,0.00923075688579746,0.8911979182939079,750.9668570383055,979.3031485107914,-14.174071122197022,721.7393091854586,147194.90427944603,-47.0020707513807,1200.9507895864792,127.6204969487226,108224.75636365417,-0.4521830617450685,0.008034568172419805,0.8918889641570513,751.2250875993151,979.9417241534155,-14.002779188828264,720.8369844599981,147164.53316139567,-46.56266082204817,1201.4251865027331,126.86161206029584,108142.39202957007,-0.4526274263042099,0.009548992042587624,0.8916486021455974,751.3465063406355
341,27.651376146788976,973.8967763129265,-13.876467797383464,728.0343129231328,147163.89413050516,-47.79177726319634,1200.890034384472,126.45212463940945,108144.28599393963,-0.4598172760783342,0.009222661270812662,0.8879656610134115,751.0232195992874,974.1808188985958,-15.408473533083077,728.7325684556425,147269.55182829217,-46.771608018437675,1201.007852894927,127.79660464013223,108195.43332656582,-0.4585046028333117,0.008082762632429994,0.8886552751933086,751.3267464616732,974.7659756387121,-15.05753682746424,727.8326145124042,147236.17874207208,-46.535032535376786,1201.4270579874928,127.01743146118228,108127.52848055081,-0.4589770650353103,0.00953943233725303,0.8883969006036972,751.4192244991988
342,28.055045871559628,968.6881007986282,-14.81419508953414,734.9354002996342,147218.57157731443,-47.85009110556874,1200.87446432662,126.5373502257108,108124.16935474321,-0.46609078767671164,0.009222880019309081,0.8846888244614893,751.0793395508946,969.0784610072163,-16.959535070169128,735.5940932843326,147363.6516570482,-46.23537300964412,1201.0641715502468,128.11442166617763,108165.74662874763,-0.46470673424025183,0.008155972442639759,0.8854270897511974,751.441321794321,969.4988336449157,-16.083436855006923,734.8109690527372,147292.264609052,-46.631133711565006,1201.3919594868398,127.28125675147241,108104.39769185022,-0.46533530629581366,0.009406058984191615,0.8850845037446804,751.4866891525602
343,28.458715596330308,963.4298073265498,-15.741405408250499,741.7990147582894,147275.09197324867,-47.91519621168132,1200.8592583452937,126.6151871763835,108104.15653012402,-0.47234084183909264,0.009231385489830615,0.881367636490401,751.1351573804412,963.9025729727758,-17.50450870125924,742.4402350916465,147406.82584365658,-46.470748182162126,1201.1388974261852,127.8006114254127,108142.20145133599,-0.4709242211415302,0.00839630873917789,0.8821337086529455,751.5071905177278,964.14749375772,-17.411342111321854,741.7839138392151,147366.54256244653,-46.546007701592345,1201.335047851789,127.78985221737257,108083.6999620247,-0.4716978233105083,0.009174844912911703,0.881712530082766,751.5544824009442
344,28.86238532110093,958.1222885349238,-16.65738663721761,748.624680758911,147333.40983427336,-47.987545231270175,1200.8444358157665,126.68523994411431,108084.26553733765,-0.47856700752820214,0.00924813397167022,0.8780023299078106,751.1906140507256,958.7071639289412,-17.57359491119577,749.1362654426135,147428.5922345845,-47.274095761120044,1201.1420722662922,127.47651716168434,108145.79992669982,-0.4770532291816834,0.008430639233024385,0.8788339665997501,751.5385478781619,958.8251838824276,-18.496132406437205,748.641667052645,147438.50448202514,-46.46304733074269,1201.3314521756004,127.92464243143564,108066.49183264773,-0.4779576595999252,0.009222758236872448,0.8783344558653418,751.619388995566
345,29.266055045871553,952.7659442247586,-17.561428716347528,755.4119295273587,147393.47820057385,-48.06759166263767,1200.8300157279357,126.74711357595442,108064.5144710284,-0.48476885785542295,0.009273065663184853,0.874593142384935,751.2456510211607,953.3843253561421,-17.720485445202684,755.9056293231358,147462.7479857309,-47.99896556139859,1201.1535480459543,127.15181558494565,108147.90477275244,-0.4832553201468627,0.008493923466113785,0.8754382609949745,751.573109851066,953.5018984157526,-19.018257267287925,755.4107105780998,147513.7041036643,-46.86935455899672,1201.3353351185715,127.79850090890098,108065.56321694971,-0.4841461809807246,0.009276108877807436,0.8749379573694734,751.6594288149311
346,29.669724770642205,947.3611812188158,-18.452823994514898,762.1602990707511,147455.24865088981,-48.155789859281555,1200.816016632471,126.80041370020976,108044.92150612125,-0.4909459701620489,0.009306104655600698,0.8711403163657297,751.300210268791,947.9594725884629,-18.72209879933337,762.7246942086044,147527.29349211644,-48.00492240376101,1201.168912620407,127.26193123500582,108120.23606944649,-0.48948922407064394,0.008524333891185959,0.8719676801639098,751.6554817676093,948.0983131056956,-19.42089116755287,762.1689456005855,147540.3788656048,-47.352726023213975,1201.3380390155066,127.56828054288808,108054.42107524992,-0.49034934307983236,0.009367662666656383,0.8714756271045911,751.6937267089282
347,30.073394495412856,941.9084132182637,-19.33086758121642,768.8693341872361,147518.67131718708,-48.252595036083605,1200.8024565839671,126.84474651320336,108025.50490067975,-0.4970979260970076,0.009347158922298015,0.8676440989773027,751.3542343091854,942.4015133696449,-19.652618276489658,769.6099328163339,147603.9820861783,-48.082798533785606,1201.1872423176196,127.32839590367136,108095.31445402774,-0.4957947284904256,0.008566276944285679,0.8683974931449416,751.7302314938524,942.6034546692973,-20.52961482593055,768.9181406738664,147626.54082151005,-47.35657045322171,1201.2989060123805,127.84846562560514,108030.00700423036,-0.4965471053199528,0.009287128827108922,0.8679600920759688,751.7574339948292
