view,theta_deg,gt_f_mm,gt_cu_mm,gt_cv_mm,gt_source_x_mm,gt_source_y_mm,gt_source_z_mm,gt_camera_euler_x_deg,gt_camera_euler_y_deg,gt_camera_euler_z_deg,unregularized_f_mm,unregularized_cu_mm,unregularized_cv_mm,unregularized_source_x_mm,unregularized_source_y_mm,unregularized_source_z_mm,unregularized_camera_euler_x_deg,unregularized_camera_euler_y_deg,unregularized_camera_euler_z_deg,intrinsic001_f_mm,intrinsic001_cu_mm,intrinsic001_cv_mm,intrinsic001_source_x_mm,intrinsic001_source_y_mm,intrinsic001_source_z_mm,intrinsic001_camera_euler_x_deg,intrinsic001_camera_euler_y_deg,intrinsic001_camera_euler_z_deg
32,-97.08256880733944,1200.2892886645964,200.65146528324266,146.31593562916157,-746.6880565289067,70.55786771543715,-7.2706179506140804,-89.54918890688757,0.5113536619942141,-95.35624908802194,1199.114890645152,199.54072476104483,146.85452737985787,-745.8513984018842,70.74398121094569,-6.365067040187739,-89.59497205114599,0.5512213363293806,-95.32313471502432,1199.8065907657624,199.03674682358997,146.7204193352155,-746.3497184269796,71.16623380149196,-7.811611520220762,-89.48628718067584,0.5408430548441028,-95.32711127590841
33,-96.6788990825688,1200.2996365262927,200.63987966107584,146.2675384619143,-747.2155666609801,65.04891779031072,-8.014644525640566,-89.49095240049563,0.4738027121082974,-94.93450921524537,1199.0334535813981,199.57720242799996,146.8095883189866,-746.3059040281707,65.36952848455402,-7.043039463893568,-89.54105227360559,0.5134571772935823,-94.91360321469477,1199.7510885894212,199.04553054633084,146.7098526032667,-746.8490912886665,65.49439723534323,-8.417361907358613,-89.43734643364051,0.493227584289237,-94.89432499562918
34,-96.27522935779817,1200.3100870400556,200.628137677777,146.21995969560365,-747.7011857294266,59.54187624570387,-8.739163167482271,-89.43421327183904,0.43549031015041784,-94.51326272044439,1198.9275292189495,199.5939709470756,146.78268529971308,-746.7523162906164,59.52927975534544,-7.599041493182515,-89.49731956395622,0.4765418307932305,-94.46759512808899,1199.713465833005,199.0584561132166,146.69876502220734,-747.2780749068725,60.13729858780188,-8.937003063112934,-89.39519517820442,0.4639212711209944,-94.48541417895105
35,-95.87155963302752,1200.3206433165544,200.61623459512947,146.17322413025806,-748.1450368323183,54.03728315942222,-9.443701739679945,-89.37900735136985,0.39644714574325424,-94.09252490873722,1198.7602026084842,199.64144982079168,146.72045184008604,-747.1342769299081,53.76812076202386,-8.669392841708286,-89.4126756091542,0.40992204830188494,-94.03086966853637,1199.6645520990655,199.0767752047891,146.68453985293883,-747.6699382657958,54.61622634174674,-9.66242311955795,-89.33607555437456,0.4159873745393169,-94.06531715960337
36,-95.46788990825688,1200.33130846646,200.60416567491643,146.12735656590604,-748.5472517159304,48.53567844485941,-10.127794832113578,-89.32536995624227,0.35670480799421617,-93.67231095028414,1198.645185645014,199.67470367994522,146.67740362294543,-747.4742514802617,48.27887714937564,-9.458118435946961,-89.35049671684489,0.362538312648831,-93.61416000719501,1199.6462145323126,199.08970352215152,146.67592820671248,-748.0229161135494,49.090092832006526,-9.912132059543147,-89.31530085680161,0.386235251756538,-93.64383257067844
37,-95.06422018348624,1200.3420856004386,200.59192617892307,146.08238180257587,-748.9079706542004,43.03760169198897,-10.79098396828672,-89.27333587537649,0.31629577249939234,-93.2526358803861,1198.5582660028736,199.69473101050403,146.6485302185281,-747.7809256293395,42.82528462569934,-10.006336271541555,-89.30737724557768,0.3292584633110542,-93.1991354377851,1199.582686167936,199.1072427487333,146.66156601024747,-748.3385640587384,43.409178412621785,-10.879150854753986,-89.23674357532762,0.325634564251029,-93.21212336107237
38,-94.66055045871559,1200.3529778291622,200.5795113689328,146.03832464029614,-749.2273423235621,37.543592007806126,-11.432817807733484,-89.22293935489382,0.2752533880149653,-92.83351460005767,1198.4955139956037,199.7247471965425,146.61474625631706,-748.0420723635359,37.37858174163209,-10.498176871870896,-89.2681228063643,0.2915411766407874,-92.78518101650354,1199.5138328355151,199.12502497385026,146.645160117078,-748.6041955249392,37.72897354913605,-11.980470681366505,-89.14742554511047,0.26342334033331455,-92.78029982442834
39,-94.25688073394495,1200.363988263296,200.56691650672997,145.9952098790952,-749.505523673234,32.054187856295854,-12.052852343426931,-89.17421408392839,0.233611862805304,-92.41496187707932,1198.4117796460832,199.74720137876807,146.57914084980882,-748.2600243736539,32.17179022055692,-11.172583327923908,-89.21523544943433,0.25909269244058925,-92.38958094461061,1199.5056529852495,199.1291050523305,146.6428215443073,-748.8405000365927,32.44865109363602,-12.085810967602375,-89.13875314219801,0.24939511597679861,-92.3773483234993
40,-93.85321100917432,1200.3751200135096,200.55413685409712,145.95306231900108,-749.7426797910971,26.569926898022175,-12.650651094071032,-89.12719318082002,0.19140625067863656,-91.99699234752775,1198.302728486085,199.77581347518617,146.5373839681378,-748.4385429676872,26.632882860991725,-11.863852821520755,-89.1607248305334,0.21473879895851045,-91.9691865038183,1199.420397413971,199.15210774923617,146.62311484440417,-749.031042001132,26.779540764663682,-13.195891072263844,-89.04824608744273,0.17748475004134584,-91.94858450877437
41,-93.44954128440367,1200.3863761904718,200.54116767281943,145.91190676004246,-749.9389837652656,21.09134582942313,-13.225785291162621,-89.08190917969351,0.14867243672046884,-91.5796205177864,1198.1962461763255,199.81826309693696,146.482776192147,-748.5558357326037,20.934083368570803,-12.660088105936802,-89.09740184373231,0.15471782010508683,-91.53718662681956,1199.4013562281139,199.15677079008609,146.61869439548772,-749.1881195098907,21.364566616281166,-13.461020777816728,-89.02669853454871,0.1564825650639328,-91.53541684759878
42,-93.04587155963303,1200.3977599048521,200.5280042246797,145.87176800224765,-750.0946165414724,15.618980221908707,-13.77783406071694,-89.0383940174279,0.10544712273449346,-91.1628607670339,1198.1762180834305,199.82951360451125,146.46971317965844,-748.673803994111,15.7730249490241,-12.870527341450256,-89.08076683804357,0.13852675857890934,-91.14409551563027,1199.3314205606844,199.16846892771287,146.60544859049844,-749.3019124802076,15.748728826252197,-14.231160641581647,-88.9640355641003,0.09909610602794477,-91.10944012062475
43,-92.64220183486239,1200.409274267321,200.51464177146295,145.83267084564534,-750.2097667763861,10.153364360838085,-14.306384599551471,-88.99667902101974,0.061767812402007224,-90.74672735020951,1198.143853298281,199.86555770403606,146.43116733590705,-748.7336486597483,10.448231625668987,-13.312433449540656,-89.04507051147876,0.09944180879889544,-90.74003501650246,1199.2448763417556,199.1739277990846,146.5936513324364,-749.3784467738022,10.131990038931537,-15.018189770296862,-88.90020136844743,0.034952128338204595,-90.68305316752704
44,-92.23853211009174,1200.4209223885437,200.5010755749522,145.79464009026356,-750.2846306869914,4.695031084481936,-14.811032346031894,-88.95679489534396,0.017672796169391082,-90.33123440145305,1198.0629526944463,199.88923978096503,146.395018436004,-748.7615745593255,5.118377379638149,-13.881007674203543,-89.00031293124697,0.06301416043003355,-90.33563032580692,1199.1791035875676,199.18410487516238,146.5789106874472,-749.4138067747383,4.878359496515971,-15.60064349135863,-88.8523713575852,-0.012006362629585897,-90.28472342508348
45,-91.8348623853211,1200.43270737919,200.4873008969313,145.75770053613078,-750.3194118961521,-0.75548837695259,-15.291381145185037,-88.91877171131512,-0.026798864125775267,-89.91639593801409,1198.0252538394275,199.91999086251124,146.36049045339644,-748.7447809883522,-0.20762781744819703,-14.345089362154933,-88.96318537791664,0.02321578869204363,-89.93136943486124,1199.168057193771,199.18657937459398,146.57780478555836,-749.4241165350519,-0.45423678927457267,-15.630697363075162,-88.84976056478081,-0.02640900792371318,-89.87791913783532
46,-91.43119266055047,1200.4446323499292,200.47331299918415,145.7218769832752,-750.3143212745002,-6.197664562135426,-15.747043408092674,-88.88263889445264,-0.07160735087976071,-89.5022258646278,1197.8286563860186,199.9892403038918,146.27799124066712,-748.622523561796,-6.13663275039229,-15.63018890913005,-88.86088624457771,-0.08049223735222022,-89.4849310025148,1199.0590407796487,199.1977031435795,146.55874196933763,-749.3730015066649,-5.961928077593367,-16.52555095769871,-88.7766284001618,-0.10361316614202949,-89.46104912857648
47,-91.02752293577981,1200.4567004114274,200.45910714349424,145.68719423172539,-750.2695767787585,-11.630969939178549,-16.17764026548113,-88.84842521385173,-0.11671210658945219,-89.08873797835062,1197.8558167016708,199.9882119607272,146.2813587430406,-748.5665974574665,-11.195663639879879,-15.524040162546546,-88.86916846955957,-0.07836744933528086,-89.09772358449999,1199.0162764878694,199.20093308641418,146.55488143263045,-749.2944994883882,-11.473781089931927,-16.74781685059944,-88.75841714235446,-0.1462052645488797,-89.041387055833
48,-90.62385321100918,1200.4689146743603,200.44467859164786,145.65367708151015,-750.185403286658,-17.054879065860945,-16.582801715430854,-88.8161587715631,-0.1620718499503253,-88.67594597384935,1197.7133231458251,200.03163532403562,146.24116362091806,-748.3913976081573,-17.059993779128064,-16.249251282511775,-88.81112766327078,-0.15832486788527533,-88.65403048044773,1198.9495399041534,199.20794943157037,146.5439116064176,-749.1732595622246,-16.847282594169968,-17.272937652450196,-88.7153958999285,-0.19985143268626837,-88.63333323591752
49,-90.22018348623854,1200.4812782493893,200.43002260542494,145.6213503326571,-750.0620324285645,-22.468868749416576,-16.962166765133574,-88.78586699238335,-0.20764459217562845,-88.26386344913637,1197.6226478251183,200.05405437750838,146.216417379195,-748.2163839965025,-22.585332660163058,-16.650946263645757,-88.77918253533261,-0.2010507784384092,-88.23435326224055,1198.8911447107794,199.21452828059333,146.53202746818718,-749.0110797066937,-22.227261605420722,-17.724738845118466,-88.67809564012255,-0.2477939826442368,-88.2242814525562
50,-89.81651376146789,1200.493794247186,200.41513444661285,145.59023878519503,-749.8997024159737,-27.872418205812867,-17.31538356662631,-88.75757661405807,-0.2533876535278756,-87.85250391174284,1197.59673763019,200.0741370363602,146.2013887888736,-748.016997101386,-27.904805484869524,-16.82101963536816,-88.76509691729586,-0.23150170804296374,-87.82919959826795,1198.8772416417164,199.21151085862175,146.53323575085574,-748.8195021041563,-27.641515251811033,-17.804441218197788,-88.67160320576457,-0.26975044540085713,-87.81071267190579
51,-89.41284403669725,1200.5064657784192,200.40000937699338,145.5603672391525,-749.6986578669981,-33.26500921839879,-17.642109546445614,-88.73131367789983,-0.2992576800523044,-87.44188078532066,1197.586302822394,200.0866436094729,146.19028956862402,-747.8026544691685,-33.10260924624202,-16.949159641234434,-88.7546813281221,-0.2532431210263737,-87.43357981186922,1198.8106507872576,199.21820400813533,146.51828513902908,-748.583762545045,-33.016004690542104,-18.235119462910077,-88.63571990708326,-0.32378961198999173,-87.40246836046457
52,-89.0091743119266,1200.5192959537574,200.38464265835142,145.53176049455737,-749.4591496289878,-38.646126295864114,-17.94201152914212,-88.70710351982201,-0.3452106605025539,-87.03200741666245,1197.4189694011347,200.14105914666737,146.1382412723642,-747.4592887058942,-38.66007277522093,-17.875984070565718,-88.6804125054876,-0.339138350655205,-87.01262767411639,1198.7721929908648,199.2213508901542,146.49898443143684,-748.2985101042663,-38.20845608671351,-18.598753331886133,-88.60499931611784,-0.3623609222258331,-87.00699146581687
53,-88.60550458715596,1200.532287883869,200.36902955247115,145.5044433514385,-749.1814345984458,-44.01525682939912,-18.21476585460398,-88.68497076179173,-0.39120194345047143,-86.62289708312974,1197.3665115588146,200.15699752852356,146.1175722978156,-747.1314597893087,-44.020111672654096,-18.040075542179324,-88.66667953828532,-0.3812153452649068,-86.6042334696375,1198.7316091525654,199.22534199485008,146.49498443694782,-747.9809768319852,-43.69514764309834,-18.69520320691566,-88.59659333390645,-0.4072663150506363,-86.5883338057141
54,-88.20183486238531,1200.5454446794229,200.35316532113472,145.47844060982422,-748.865775538362,-49.37189124896981,-18.46005848914562,-88.66493930370153,-0.4371862545694501,-86.21456300047677,1197.3366744190703,200.17466014268385,146.0952108086521,-746.7827178422514,-49.21174358146538,-18.156316781316885,-88.65670802338099,-0.41731988568510175,-86.20829653350887,1198.711699162287,199.22523491032112,146.48484941956903,-747.6347221184027,-48.8566771305012,-18.82323255170347,-88.58551437112389,-0.429068803191418,-86.19377660915306
55,-87.79816513761467,1200.5587694510884,200.3370452261271,145.4537770697427,-748.5124408931229,-54.71552317862648,-18.677585130319798,-88.64703231566305,-0.48311771408293913,-85.8070183310581,1197.271169459212,200.1815503419486,146.07748972314218,-746.3746396745818,-54.61431929302454,-18.274641695432205,-88.64702116993247,-0.451363401724786,-85.79523874990406,1198.6598283772837,199.22433894400444,146.476616562859,-747.23054214693,-54.28950838757197,-19.104066985365865,-88.56234028539895,-0.4794630027637717,-85.77881900772313
56,-87.39449541284404,1200.572265309534,200.3206645292322,145.4304775312225,-748.1217046011393,-60.04564959074899,-18.867051305417736,-88.6312722307237,-0.5289498543692848,-85.4002761924058,1197.2334505039762,200.197409588013,146.05702071541612,-745.9435513295538,-59.91427878519143,-18.37432961055707,-88.63828052220377,-0.48909512580580145,-85.39077084995886,1198.6033856196873,199.22785565117124,146.4652786004164,-746.8080846958952,-59.61074562539196,-19.302700691213467,-88.54515217024056,-0.5286396064605641,-85.37304946126194
57,-86.99082568807339,1200.5859353654287,200.30401849223358,145.40856679429197,-747.6938459053422,-65.36177095914297,-19.028172463628348,-88.61768073800798,-0.5746356377138817,-84.99434966616356,1197.1443186140943,200.22641723240542,146.01708902025257,-745.4716748157053,-65.09586517342012,-18.550739829279255,-88.62302480276836,-0.5423141840566834,-84.99585929064611,1198.5735241856341,199.23724484013428,146.45407172864594,-746.3659854137311,-64.76328766466857,-19.322015307766087,-88.54213960298493,-0.5592253156230359,-84.97983503915428
58,-86.58715596330275,1200.5997827294404,200.2871023769161,145.38806965897936,-747.2291491616892,-70.66339141090604,-19.16067406183242,-88.60627877628527,-0.6201274742002385,-84.58925180736149,1197.1124989988957,200.23483530443244,146.00381718234962,-744.9493512748033,-70.47150521843761,-18.58655634512409,-88.61953547277658,-0.5768112139259786,-84.58395143731312,1198.5213972046029,199.2348273606391,146.44791956770786,-745.8533174826648,-70.21572285035985,-19.517999921051512,-88.5253703120981,-0.609213501847388,-84.56305340643708
59,-86.18348623853211,1200.6138105122368,200.26991144506258,145.36901092531318,-746.7279036458386,-75.95001887696718,-19.264291644011514,-88.59708652796597,-0.6653772397313183,-84.18499565401768,1197.0736191480619,200.24928420151122,145.98304469489466,-744.4193526915546,-75.64469475635255,-18.602086001471893,-88.61751576171604,-0.6111052495150547,-84.18801360004643,1198.4439089773336,199.2438436437768,146.42607681138065,-745.3061055608753,-75.51584385926827,-19.738431783627615,-88.50503241825447,-0.6762624673763901,-84.1592238818499
60,-85.77981651376146,1200.6280218244897,200.25244095845653,145.35141539332187,-746.1904033581279,-81.22116524122696,-19.338770914259058,-88.59012341352826,-0.7103362941733949,-83.78159423704909,1196.920792444874,200.28823530113465,145.9265635777613,-743.766422015987,-81.14164734991276,-18.81731438907202,-88.59810000870988,-0.7060626133454879,-83.76967037188005,1198.43993175605,199.24029471456993,146.42904822951982,-744.7427587847124,-80.83155248953565,-19.699433032758872,-88.50817573594884,-0.6908431082208492,-83.75091820044643
61,-85.37614678899082,1200.642419776865,200.234686178883,145.33530786303362,-745.6169468270148,-86.47634648820365,-19.383867803385183,-88.58540808637666,-0.7549554996136196,-83.37906059047606,1196.9357856899703,200.2970001554695,145.9211413864404,-743.1630727145762,-86.38637142886205,-18.79475019411702,-88.59924278649716,-0.7271645817452191,-83.36692215718877,1198.393055423531,199.2330798980796,146.42223262924887,-744.0907880680074,-86.36638947943818,-19.86562189630887,-88.49403766299952,-0.7399274479188604,-83.32579116615358
62,-84.97247706422019,1200.6570074800331,200.21664236812518,145.3207131344771,-745.0078369111242,-91.71508284910693,-19.399348529110696,-88.58295842813595,-0.7991852387241368,-82.97740776190285,1196.840216561508,200.32051784012293,145.878374179294,-742.503556494129,-91.52011405131967,-18.82585701428566,-88.59528579731253,-0.7894357143392554,-82.9741613838132,1198.3663334890412,199.2373761776218,146.41485447456304,-743.453029875112,-91.58620839866106,-19.891679857311654,-88.49079007460752,-0.770499821221411,-82.92544908416338
63,-84.56880733944953,1200.6717880446631,200.19830478796644,145.3076560076805,-744.3633806000518,-96.93689894625994,-19.38498964985474,-88.58279154438209,-0.8429754332243266,-82.57664882325577,1196.8090087633846,200.33741053513722,145.86376559509782,-741.7937560402805,-96.89551129000058,-18.90022275338489,-88.58839270300098,-0.8256716813801847,-82.56121783484863,1198.3102842906771,199.24949918773893,146.3955574000187,-742.7833392589458,-96.71652585620038,-20.002482773140958,-88.4794797259548,-0.8206692811225608,-82.53316217506902
64,-84.1651376146789,1200.6867645814218,200.17966870019222,145.29616128267236,-743.6838888140664,-102.14132393578406,-19.340578112120337,-88.58492376081293,-0.8862755624338697,-82.17679688176173,1196.7468499674537,200.3512026154412,145.83468591514708,-741.0904743778544,-101.97462722384819,-18.831457379148322,-88.59273167024931,-0.8639733773870947,-82.17115609714054,1198.2556873754202,199.24429054518203,146.38856017687482,-742.0183085646358,-102.20125954810798,-20.19879022048059,-88.46256834033403,-0.8761043056755641,-82.11138016150937
65,-83.76146788990826,1200.70194020098,200.16072936658452,145.28625375948093,-742.9696762028659,-107.3278916484674,-19.265911291493236,-88.58937061986208,-0.9290346819093744,-81.77786509114699,1196.729816992206,200.36833886502703,145.82138832734302,-740.3450368297277,-107.18503185520086,-18.910784843578554,-88.58555727106912,-0.8894661537245623,-81.77023323074931,1198.2306944732013,199.2438317899721,146.37860388672527,-741.2448217244295,-107.49433359667671,-20.205429349208984,-88.46090908494413,-0.9083751733231125,-81.70330359603882
66,-83.35779816513761,1200.717318014004,200.14148204892854,145.27795823813452,-742.2210609435222,-112.49614072874893,-19.16079702726818,-88.59614687775873,-0.9712014421567873,-81.37986666303759,1196.718615905854,200.376346549818,145.81461414039174,-739.5590641287234,-112.4390920439342,-18.86956575815244,-88.58817588985295,-0.9100209017223244,-81.36512287738478,1198.2098638875518,199.24391539483275,146.37387005835993,-740.450125276867,-112.7654052642342,-20.22435997793529,-88.45867087069507,-0.9325897953355226,-81.29656705271701
67,-82.95412844036697,1200.7329011311635,200.1219220090074,145.27129951866166,-741.4383645377762,-117.64561477172285,-19.025053650727955,-88.60526650203697,-1.0127241074124163,-80.98281487854156,1196.6649035831877,200.3852210448427,145.7975491207262,-738.7404889162849,-117.64387446521083,-18.836932039137682,-88.59023156796322,-0.9425702085738316,-80.96406190161103,1198.1499515189212,199.2463544785617,146.35256025266588,-739.6535933525538,-117.72451455500884,-20.05291732843579,-88.46828004425379,-1.0022741116847687,-80.91577507728968
68,-82.55045871559633,1200.7486926631286,200.10204450860556,145.26630240109066,-740.6219116088072,-122.77586245811139,-18.85851000710031,-88.61674266949876,-1.0535505744863558,-80.58672309999217,1196.6259386710176,200.4024005893708,145.786505632375,-737.8889200059538,-122.84077130130095,-18.762196246780686,-88.59582118552566,-0.978926356489398,-80.5626699212305,1198.1187609907868,199.2498715676495,146.3427934954919,-738.8091488422384,-122.80835124310191,-19.828130002498355,-88.48416843485577,-1.0642211922615112,-80.52309624841418
69,-82.14678899082568,1200.764695720567,200.0818448095058,145.26299168545,-739.7720296976313,-127.88643768711097,-18.661005471225643,-88.63058776463379,-1.0936283916599567,-80.19160478283231,1196.566611515037,200.40641024222103,145.77451714432848,-736.9465969288872,-128.26492594467396,-18.761186457974112,-88.59535857900566,-1.006212740054819,-80.14301683867592,1198.1106820693326,199.2477819094718,146.3389007511135,-737.90903030451,-128.00897860323593,-19.79638530154563,-88.48628333076502,-1.079630904291932,-80.11967112865501
70,-81.74311926605505,1200.7809134141476,200.06131817349413,145.26139217176805,-738.8890490592719,-132.97689970705616,-18.4323899569725,-88.6468133785016,-1.1329047776318417,-79.79747348761909,1196.4777948628634,200.46285310668992,145.723899458086,-736.0855588403067,-133.0011836934294,-18.354808232031704,-88.62638629789042,-1.089251995578039,-79.77712849585656,1198.1001403728665,199.25168785998633,146.33276934385196,-737.0427487803141,-132.9176805694118,-19.49385151066868,-88.50876420106042,-1.1084762608335226,-79.73966009083291
71,-81.33944954128441,1200.7973488545372,200.0404598623523,145.26152866007286,-737.9733024588313,-138.04681324382204,-18.172523920441776,-88.66543030807995,-1.1713266405051066,-79.40434289212675,1196.4662940720318,200.48056089297233,145.70501923410313,-735.1936708728903,-137.8610483463536,-18.117042045690216,-88.64446330260643,-1.1203003533785654,-79.40042237283815,1198.1130636438575,199.2613134937211,146.32815811210978,-736.1765482611223,-137.63499621282222,-18.7604537832503,-88.56505559776707,-1.141614000223797,-79.37331252650516
72,-80.93577981651376,1200.8140051524088,200.01926513786475,145.26342595039353,-737.0251249676131,-143.09574862690326,-17.881278357005954,-88.68644855608466,-1.2088405968091218,-79.01222680352762,1196.4162500775774,200.5085462255145,145.66966478587435,-734.2790355194423,-142.6025241172754,-17.770338320192455,-88.670867701856,-1.170585651238597,-79.03263962445044,1198.0877833004338,199.26381306508756,146.3213893964401,-735.2070511381203,-142.7235937049476,-18.75208823172977,-88.56463348154378,-1.1732621477288403,-78.97870496896142
73,-80.53211009174312,1200.8308854184274,199.99772926181583,145.26710884275784,-736.044853759418,-148.12328191309481,-17.558534792235292,-88.70987733126614,-1.245392990549479,-78.62113917062861,1196.388573846154,200.5290331259814,145.65792456496828,-733.2355014451307,-147.81850735249475,-17.33612042970517,-88.70424492434326,-1.224013858713089,-78.62720164876255,1198.047904175387,199.26593969086406,146.3119937162629,-734.2086268962992,-147.75794715754515,-18.562617746888904,-88.57758233762286,-1.2276186520865402,-78.5879509289927
74,-80.12844036697248,1200.847992763263,199.97584749598877,145.2726021371944,-735.03282790716,-153.12899500772164,-17.204185266762938,-88.73572504918869,-1.2809299122796758,-78.23109409614156,1196.3649000770777,200.581206833196,145.6213927946042,-732.2389676155301,-152.61625488050277,-16.366774904831278,-88.77840424556656,-1.3126102054316042,-78.25451456325088,1198.067742063939,199.25889964187564,146.3187033548404,-733.1115276732281,-153.05295250721747,-18.287792022446496,-88.59969501016326,-1.2216351446637408,-78.17356618382972
75,-79.72477064220183,1200.865330297585,199.9536151021681,145.27993063373157,-733.989388179926,-158.1124757833414,-16.8181323151518,-88.76399933349802,-1.3153972181883151,-77.84210584896664,1196.3581831138185,200.58736221779304,145.61676355298738,-731.1894750945025,-157.5324494164567,-16.131599770679014,-88.7967990871336,-1.32790582278898,-77.86918458696346,1198.0447125908252,199.2756680045592,146.2997907750505,-732.187792261688,-157.4500614693363,-17.571718052565746,-88.65273553510607,-1.293015297306671,-77.8321038263274
76,-79.3211009174312,1200.8829011320618,199.93102734213758,145.28911913239781,-732.9148768406097,-163.07331819587148,-16.400288938824513,-88.79470701768362,-1.3487405491951525,-77.45418887646504,1196.363345337335,200.59564069988892,145.60846254167393,-730.0757762015918,-162.62530388637865,-15.844324443562991,-88.81851824344122,-1.3510176296354475,-77.47163071723642,1198.0386307404815,199.27551935689894,146.29803926777234,-731.0681155228247,-162.55251284875874,-17.336390129374717,-88.67053246423119,-1.3139256053090893,-77.43311484415432
77,-78.91743119266054,1200.9007083773604,199.90807947767934,145.30019243322133,-731.8096374442455,-168.011122398072,-15.950578573124846,-88.8278541473425,-1.3809053500497306,-77.06735781670048,1196.374719619367,200.60816018620847,145.5930387540074,-728.9872508088137,-167.47929720979513,-15.565672232549499,-88.83943491913668,-1.3727673151181659,-77.09252684719668,1198.03948569365,199.280964649979,146.29442441877464,-729.9692878022934,-167.39559796319276,-16.623887845532018,-88.72507104926285,-1.3550962509010103,-77.05333054955472
78,-78.5137614678899,1200.9187551359432,199.8847667786464,145.3131753004301,-730.6740145785409,-172.92549514462388,-15.468935620626201,-88.86344593929095,-1.4118368981206384,-76.68162748920471,1196.3753605038264,200.6224119528072,145.58460457117968,-727.8218527260696,-172.46640725333194,-15.227980840848735,-88.86525468102626,-1.3954562257355672,-76.7009885432576,1198.0397810609456,199.28380340824992,146.29260703142802,-728.8001611945887,-172.38219937576847,-16.173528150523346,-88.75952445933076,-1.3799343755179356,-76.66168465834947
79,-78.11009174311926,1200.9370403405005,199.86108861250153,145.32807431153964,-729.50832312605,-177.81619901176506,-14.955594929657078,-88.90146468699376,-1.4414853815423991,-76.29700204513715,1196.361074207232,200.65553466013927,145.56845467654605,-726.6459495144278,-177.30812181697948,-14.349219743976372,-88.93310832906049,-1.4566664718237565,-76.31990612334936,1198.0211775250432,199.28750757789481,146.28766801721812,-727.5674579800216,-177.50824194220314,-16.002898698022804,-88.77174479773916,-1.4141983830480398,-76.25951290175728
80,-77.70642201834862,1200.9555519821897,199.83705509891763,145.34484832184808,-728.3127931629605,-182.68339448499253,-14.411559500222525,-88.94183406006957,-1.4698150893970376,-75.91345729658758,1196.363697258486,200.65470068256354,145.57009512505584,-725.3558453135173,-182.53206883720924,-14.162738782862007,-88.94719171374805,-1.4697130152313664,-75.9092341964983,1197.9972623074266,199.2913450322901,146.27939779995086,-726.3617850443541,-182.3722988656363,-15.500077934680077,-88.80928863950139,-1.4666810858934654,-75.8770926242208
81,-77.30275229357798,1200.97427627919,199.81267809985746,145.36344845372008,-727.0876304692429,-187.52731051109444,-13.837957928442574,-88.98446814303635,-1.4967945041353115,-75.53096463900133,1196.3802083475516,200.67218303752873,145.56210357196653,-724.1978322284085,-187.08475239913926,-13.31904559619216,-89.01260961016928,-1.4949353062711759,-75.54855522057875,1197.989454768505,199.3011858396298,146.27095517486674,-725.173285084243,-187.0091347977279,-14.637506155313508,-88.87468612947201,-1.5215062476144465,-75.5111306844082
82,-76.89908256880733,1200.9931994496865,199.78796947728569,145.38382582952096,-725.8330292678663,-192.34818067215414,-13.235920221204326,-89.02928091224325,-1.5223942434444466,-75.14949567102079,1196.3897107568027,200.67623863296416,145.5633518152138,-722.891861820388,-192.10263971920062,-12.892316130752567,-89.04534567372829,-1.515143738165891,-75.15255964241985,1197.990183733302,199.3039114506539,146.26873601811562,-723.8708207924255,-191.96601551351014,-14.199513508157679,-88.90815532268094,-1.542108911946699,-75.11922778601397
83,-76.4954128440367,1201.0123077118574,199.76294109316729,145.40593157161524,-724.5491726360794,-197.14624296024235,-12.606577392733964,-89.07618626558724,-1.5465870350420243,-74.76902218619969,1196.372729591721,200.689937958148,145.55357806190332,-721.5893316744355,-196.8968692724513,-12.095123308667816,-89.10685337927484,-1.5585434789999004,-74.77227718110632,1197.983923529307,199.30838087188783,146.2644562803519,-722.5782946243694,-196.7806798943519,-13.67302314586692,-88.94819284218481,-1.5743206424189171,-74.73815899355661
